Sensor ID,Lat, Long,Timestamp,Soil Moisture (%),Soil Type,Recommended Crop(s),Recommended Crop(s)
S2653,36.8789,-139.2608,09:03.0,9.9,Clay,Wheat, Peas
S2654,-3.3241,68.579,08:03.0,26.5,Sandy,Potatoes, Carrots
S2655,-64.4243,83.2655,28:03.0,25.7,Clay,Rice, Sugarcane
S2656,87.0442,174.1206,37:03.0,7.7,Loam,Wheat, Barley
S2657,50.1966,-12.6229,06:03.0,34,Loam,Rice, Sugarcane
S2658,-75.9178,140.3696,34:03.0,29.8,Sandy,Potatoes, Carrots
S2659,-74.0797,-9.9174,52:03.0,21.2,Loam,Maize, Cotton
S2660,43.5035,165.748,49:03.0,33.7,Loam,Rice, Sugarcane
S2661,-75.9453,48.1276,08:03.0,30.7,Clay,Rice, Sugarcane
S2662,53.6577,-67.5001,35:03.0,16.2,Sandy,Corn, Sunflower
S2663,-80.5006,-56.3234,43:03.0,5.6,Loam,Wheat, Barley
S2664,50.1349,-11.2072,24:03.0,25.1,Clay,Rice, Sugarcane
S2665,2.2794,-11.0763,56:03.0,11.5,Loam,Wheat, Barley
S2666,42.0866,-28.4342,30:03.0,30,Sandy,Potatoes, Carrots
S2667,82.9046,107.3604,03:03.0,26.6,Clay,Rice, Sugarcane
S2668,-37.9425,-167.2826,47:03.0,28.2,Loam,Rice, Sugarcane
S2669,76.1156,89.7931,06:03.0,15.3,Clay,Corn, Soybeans
S2670,40.8549,22.9343,59:03.0,20.8,Loam,Maize, Cotton
S2671,-78.9448,-9.6622,40:03.0,14.1,Loam,Wheat, Barley
S2672,-59.5657,-161.4168,50:03.0,18.2,Clay,Corn, Soybeans
S2673,88.2657,111.2025,26:03.0,33.7,Sandy,Potatoes, Carrots
S2674,22.3771,-76.7464,05:03.0,23.1,Sandy,Corn, Sunflower
S2675,-75.1482,2.0146,47:03.0,23.9,Loam,Maize, Cotton
S2676,63.2601,-79.9744,54:03.0,32.5,Sandy,Potatoes, Carrots
S2677,-66.143,-78.8501,18:03.0,14.6,Sandy,Millet, Sorghum
S2678,64.4145,-174.8869,44:03.0,33,Clay,Rice, Sugarcane
S2679,-69.9211,-117.139,59:03.0,21,Loam,Maize, Cotton
S2680,16.5186,-125.5912,46:03.0,18.1,Loam,Maize, Cotton
S2681,-9.6024,110.8226,02:03.0,12.8,Sandy,Millet, Sorghum
S2682,-42.9745,72.279,51:03.0,24.5,Clay,Corn, Soybeans
S2683,-2.7147,107.7739,57:03.0,26.6,Sandy,Potatoes, Carrots
S2684,65.1626,-56.5747,01:03.0,32.2,Clay,Rice, Sugarcane
S2685,-74.8077,-127.7747,41:03.0,10.9,Sandy,Millet, Sorghum
S2686,78.1095,-124.5059,55:03.0,20,Loam,Maize, Cotton
S2687,-0.7293,177.6908,21:03.0,12.1,Sandy,Millet, Sorghum
S2688,48.6662,-94.3389,02:03.0,16.3,Sandy,Corn, Sunflower
S2689,-10.7667,49.5269,18:03.0,17.9,Clay,Corn, Soybeans
S2690,-52.0458,84.37,06:03.0,13.3,Loam,Wheat, Barley
S2691,-27.8864,51.214,19:03.0,20.3,Sandy,Corn, Sunflower
S2692,45.9871,-138.242,47:03.0,7.3,Loam,Wheat, Barley
S2693,-59.8319,-36.4519,03:03.0,8.8,Loam,Wheat, Barley
S2694,-35.7539,88.6142,46:03.0,27.5,Sandy,Potatoes, Carrots
S2695,45.437,11.7075,25:03.0,22,Loam,Maize, Cotton
S2696,-21.6359,74.0188,52:03.0,30.3,Sandy,Potatoes, Carrots
S2697,-4.5739,-127.7461,37:03.0,12.8,Loam,Wheat, Barley
S2698,66.65,-175.7293,53:03.0,14.4,Sandy,Millet, Sorghum
S2699,76.9001,-18.4246,25:03.0,33.6,Sandy,Potatoes, Carrots
S2700,32.1288,166.2346,17:03.0,11.2,Clay,Wheat, Peas
S2701,32.9177,-165.2337,46:03.0,27.7,Clay,Rice, Sugarcane
S2702,75.1882,49.4727,25:03.0,26.6,Sandy,Potatoes, Carrots
S2703,82.1131,-24.5571,35:03.0,29.8,Loam,Rice, Sugarcane
S2704,75.2476,129.008,26:03.0,17.3,Sandy,Corn, Sunflower
S2705,-29.7059,-83.8484,05:03.0,7,Clay,Wheat, Peas
S2706,-72.3102,55.5636,45:03.0,18.6,Sandy,Corn, Sunflower
S2707,-19.5923,98.3344,09:03.0,18,Sandy,Corn, Sunflower
S2708,44.8364,84.3528,01:03.0,16.8,Clay,Corn, Soybeans
S2709,15.9704,-109.8268,30:03.0,20.8,Sandy,Corn, Sunflower
S2710,-29.2668,68.5002,26:03.0,25.8,Clay,Rice, Sugarcane
S2711,-57.615,17.1405,59:03.0,15,Sandy,Corn, Sunflower
S2712,31.1043,119.4082,33:03.0,18.8,Sandy,Corn, Sunflower
S2713,-87.8469,-144.8284,09:03.0,34.3,Loam,Rice, Sugarcane
S2714,-71.2967,-19.4608,42:03.0,6.8,Sandy,Millet, Sorghum
S2715,-50.5051,-78.0131,39:03.0,23.4,Clay,Corn, Soybeans
S2716,-55.2457,-171.4678,41:03.0,30.4,Clay,Rice, Sugarcane
S2717,-73.4506,157.862,27:03.0,18.9,Sandy,Corn, Sunflower
S2718,28.189,120.7653,20:03.0,10.3,Clay,Wheat, Peas
S2719,81.088,49.7098,28:03.0,10,Sandy,Millet, Sorghum
S2720,37.4535,-136.8082,20:03.0,25.8,Loam,Rice, Sugarcane
S2721,64.1593,-133.2334,55:03.0,7,Clay,Wheat, Peas
S2722,28.151,143.963,52:03.0,11.3,Sandy,Millet, Sorghum
S2723,11.8924,168.1796,35:03.0,15.1,Loam,Maize, Cotton
S2724,71.2803,70.4353,54:03.0,17.2,Sandy,Corn, Sunflower
S2725,-44.3996,-11.896,08:03.0,28,Sandy,Potatoes, Carrots
S2726,78.5128,49.961,34:03.0,12.5,Clay,Wheat, Peas
S2727,76.0852,-80.5019,24:03.0,21.8,Sandy,Corn, Sunflower
S2728,-13.143,145.2209,42:03.0,10.2,Loam,Wheat, Barley
S2729,48.5785,-63.5745,12:03.0,26.1,Clay,Rice, Sugarcane
S2730,-60.8461,-153.3611,14:03.0,12.9,Clay,Wheat, Peas
S2731,49.8791,-42.1924,05:03.0,14.9,Loam,Wheat, Barley
S2732,-30.1221,-158.3789,16:03.0,11.8,Sandy,Millet, Sorghum
S2733,82.009,-84.7207,41:03.0,24.8,Clay,Corn, Soybeans
S2734,-10.6965,-2.9802,34:03.0,33.9,Loam,Rice, Sugarcane
S2735,77.1455,39.7087,55:03.0,18.4,Loam,Maize, Cotton
S2736,-57.8804,-2.8594,06:03.0,35,Clay,Rice, Sugarcane
S2737,-64.1029,96.7346,12:03.0,19.1,Loam,Maize, Cotton
S2738,-50.6904,51.6017,52:03.0,19.3,Sandy,Corn, Sunflower
S2739,74.2697,77.5441,46:03.0,16.1,Sandy,Corn, Sunflower
S2740,-71.4083,-153.749,50:03.0,12,Sandy,Millet, Sorghum
S2741,12.842,-89.7853,29:03.0,9.7,Clay,Wheat, Peas
S2742,-9.7412,142.7445,25:03.0,35,Loam,Rice, Sugarcane
S2743,-63.2062,50.5207,11:03.0,20.1,Loam,Maize, Cotton
S2744,77.9209,59.2581,24:03.0,9.3,Clay,Wheat, Peas
S2745,-42.0414,72.0199,00:03.0,30,Loam,Rice, Sugarcane
S2746,72.8312,26.8705,38:03.0,13.4,Clay,Wheat, Peas
S2747,2.7689,158.368,12:03.0,18.3,Clay,Corn, Soybeans
S2748,-1.6777,-23.0192,54:03.0,32.9,Loam,Rice, Sugarcane
S2749,61.9288,101.1373,31:03.0,16.3,Sandy,Corn, Sunflower
S2750,51.3687,14.4463,58:03.0,9.5,Clay,Wheat, Peas
S2751,-89.4047,163.4959,38:03.0,27.9,Loam,Rice, Sugarcane
S2752,57.2358,-6.4561,54:03.0,18.8,Sandy,Corn, Sunflower
S2753,12.1039,156.6152,05:03.0,14.6,Clay,Wheat, Peas
S2754,-25.3947,65.4609,32:03.0,12,Clay,Wheat, Peas
S2755,-17.8893,47.6181,09:03.0,32,Loam,Rice, Sugarcane
S2756,82.5883,-147.3599,45:03.0,10.3,Sandy,Millet, Sorghum
S2757,6.2327,165.9332,44:03.0,7.4,Sandy,Millet, Sorghum
S2758,-75.5178,-14.5298,04:03.0,18.7,Loam,Maize, Cotton
S2759,47.9715,53.2053,47:03.0,32.6,Loam,Rice, Sugarcane
S2760,-58.2087,-165.8408,36:03.0,20.9,Clay,Corn, Soybeans
S2761,-20.8505,-111.2389,30:03.0,6.1,Sandy,Millet, Sorghum
S2762,35.2588,142.7259,19:03.0,15.7,Sandy,Corn, Sunflower
S2763,23.5111,-50.666,07:03.0,12.9,Clay,Wheat, Peas
S2764,-74.7248,47.8049,05:03.0,10.3,Clay,Wheat, Peas
S2765,42.3584,-129.6205,33:03.0,6.5,Clay,Wheat, Peas
S2766,-55.2433,79.1061,49:03.0,34,Sandy,Potatoes, Carrots
S2767,16.7302,-3.8763,16:03.0,23.5,Loam,Maize, Cotton
S2768,-78.6613,14.5987,11:03.0,33.9,Clay,Rice, Sugarcane
S2769,-34.6084,12.2184,10:03.0,27.8,Sandy,Potatoes, Carrots
S2770,60.1651,-18.2494,17:03.0,33.9,Clay,Rice, Sugarcane
S2771,89.2501,-166.6646,54:03.0,29.6,Clay,Rice, Sugarcane
S2772,-79.9102,103.6003,56:03.0,9.9,Loam,Wheat, Barley
S2773,-82.2934,-137.4526,20:03.0,26.2,Sandy,Potatoes, Carrots
S2774,55.2787,60.2339,19:03.0,6,Loam,Wheat, Barley
S2775,-7.4933,64.108,50:03.0,12.3,Sandy,Millet, Sorghum
S2776,67.366,-126.3767,40:03.0,7.2,Clay,Wheat, Peas
S2777,14.2822,152.9337,03:03.0,22.4,Loam,Maize, Cotton
S2778,-83.362,-129.0274,17:03.0,32.2,Loam,Rice, Sugarcane
S2779,27.6897,-10.3609,14:03.0,26.8,Clay,Rice, Sugarcane
S2780,75.2434,-163.5114,20:03.0,22.7,Clay,Corn, Soybeans
S2781,36.2334,-133.0064,24:03.0,22.1,Loam,Maize, Cotton
S2782,-58.9952,-162.0151,29:03.0,13.4,Clay,Wheat, Peas
S2783,-34.6793,105.731,05:03.0,16.1,Loam,Maize, Cotton
S2784,-7.8868,-118.5518,09:03.0,24.6,Loam,Maize, Cotton
S2785,16.3876,114.4081,27:03.0,7.1,Loam,Wheat, Barley
S2786,-70.8604,-1.0283,21:03.0,33.3,Clay,Rice, Sugarcane
S2787,53.8515,-100.5939,36:03.0,29.6,Loam,Rice, Sugarcane
S2788,54.8016,-26.5639,36:03.0,26.7,Loam,Rice, Sugarcane
S2789,56.0738,173.5894,01:03.0,24.5,Clay,Corn, Soybeans
S2790,32.1116,-63.2754,16:03.0,17.8,Clay,Corn, Soybeans
S2791,85.6536,27.3481,42:03.0,31.7,Loam,Rice, Sugarcane
S2792,-65.2807,121.1138,13:03.0,8.9,Sandy,Millet, Sorghum
S2793,52.7583,95.122,13:03.0,16.6,Loam,Maize, Cotton
S2794,16.7553,-59.2187,56:03.0,30.1,Loam,Rice, Sugarcane
S2795,-68.2658,-129.1548,05:03.0,9.5,Sandy,Millet, Sorghum
S2796,-15.2722,70.6665,51:03.0,6,Clay,Wheat, Peas
S2797,9.6134,-22.082,40:03.0,7.8,Sandy,Millet, Sorghum
S2798,76.6216,-165.3484,37:03.0,22,Clay,Corn, Soybeans
S2799,-72.0058,125.052,00:03.0,6.8,Sandy,Millet, Sorghum
S2800,20.2395,99.9582,19:03.0,18.5,Clay,Corn, Soybeans
S2801,-87.1865,-4.6917,32:03.0,29,Clay,Rice, Sugarcane
S2802,-88.8571,-115.4114,12:03.0,29,Clay,Rice, Sugarcane
S2803,-73.9546,54.6321,06:03.0,25.7,Clay,Rice, Sugarcane
S2804,69.6447,-30.16,39:03.0,8.7,Clay,Wheat, Peas
S2805,55.3341,98.1226,13:03.0,25.4,Clay,Rice, Sugarcane
S2806,34.6245,-105.7823,24:03.0,23.5,Loam,Maize, Cotton
S2807,25.1686,8.3113,27:03.0,22.8,Loam,Maize, Cotton
S2808,-15.8344,157.7123,55:03.0,18.3,Clay,Corn, Soybeans
S2809,19.8968,-166.4564,06:03.0,20.2,Clay,Corn, Soybeans
S2810,-57.5999,-0.0405,25:03.0,9.4,Loam,Wheat, Barley
S2811,81.0537,45.789,17:03.0,26.9,Clay,Rice, Sugarcane
S2812,50.8649,-54.7727,11:03.0,18.1,Sandy,Corn, Sunflower
S2813,-89.1774,-95.17,42:03.0,10.2,Loam,Wheat, Barley
S2814,-68.8486,10.8716,33:03.0,19.5,Clay,Corn, Soybeans
S2815,-72.7769,-49.7155,00:03.0,17.4,Sandy,Corn, Sunflower
S2816,47.0031,14.3002,52:03.0,14.6,Loam,Wheat, Barley
S2817,-50.5303,97.3193,54:03.0,15.9,Sandy,Corn, Sunflower
S2818,28.6789,-80.4864,45:03.0,6.2,Sandy,Millet, Sorghum
S2819,-55.1306,106.7807,12:03.0,15.1,Sandy,Corn, Sunflower
S2820,33.3439,168.6866,36:03.0,25.4,Clay,Rice, Sugarcane
S2821,-4.6057,-116.5234,38:03.0,32.8,Clay,Rice, Sugarcane
S2822,30.6257,-164.4784,18:03.0,31.9,Clay,Rice, Sugarcane
S2823,26.075,-77.3768,29:03.0,31.1,Clay,Rice, Sugarcane
S2824,-11.7591,-59.6539,53:03.0,32.3,Sandy,Potatoes, Carrots
S2825,54.9277,93.0269,24:03.0,16.7,Sandy,Corn, Sunflower
S2826,-82.2029,86.5501,40:03.0,31.2,Sandy,Potatoes, Carrots
S2827,76.475,-116.6805,54:03.0,14.7,Sandy,Millet, Sorghum
S2828,51.3886,-5.3779,34:03.0,26.7,Sandy,Potatoes, Carrots
S2829,-69.1083,142.2285,55:03.0,24.4,Sandy,Corn, Sunflower
S2830,39.8526,33.3744,56:03.0,8.4,Loam,Wheat, Barley
S2831,-31.325,-108.4495,47:03.0,29.9,Loam,Rice, Sugarcane
S2832,31.8335,-62.7534,15:03.0,21.3,Loam,Maize, Cotton
S2833,50.2156,-62.5924,26:03.0,9.3,Sandy,Millet, Sorghum
S2834,-72.3485,85.5892,33:03.0,33.8,Loam,Rice, Sugarcane
S2835,66.5795,-44.8083,08:03.0,19.4,Loam,Maize, Cotton
S2836,-50.2807,-10.4435,38:03.0,21.7,Sandy,Corn, Sunflower
S2837,-2.8066,140.576,48:03.0,29.3,Sandy,Potatoes, Carrots
S2838,-63.9106,154.0394,07:03.0,31.5,Sandy,Potatoes, Carrots
S2839,-8.1016,-40.5611,22:03.0,10.9,Clay,Wheat, Peas
S2840,-65.4472,79.1356,27:03.0,29.2,Loam,Rice, Sugarcane
S2841,23.7638,171.2001,11:03.0,14.5,Loam,Wheat, Barley
S2842,-53.602,-134.2038,47:03.0,32.5,Loam,Rice, Sugarcane
S2843,34.5979,-158.5254,01:03.0,25.8,Loam,Rice, Sugarcane
S2844,-65.4297,126.5945,05:03.0,9,Loam,Wheat, Barley
S2845,-7.4558,-118.3675,29:03.0,27.9,Sandy,Potatoes, Carrots
S2846,-28.1563,139.1072,41:03.0,13.3,Sandy,Millet, Sorghum
S2847,18.6545,104.2369,38:03.0,24,Clay,Corn, Soybeans
S2848,24.8399,40.1501,59:03.0,26.3,Clay,Rice, Sugarcane
S2849,-59.4116,169.2489,12:03.0,34.7,Sandy,Potatoes, Carrots
S2850,63.9007,-148.8692,08:03.0,34.7,Clay,Rice, Sugarcane
S2851,64.2553,-3.8832,18:03.0,14.6,Clay,Wheat, Peas
S2852,89.2196,32.9691,47:03.0,17,Sandy,Corn, Sunflower
S2853,60.658,-79.4985,22:03.0,23.9,Clay,Corn, Soybeans
S2854,41.4032,85.0244,58:03.0,31.4,Sandy,Potatoes, Carrots
S2855,-45.6022,-62.1735,42:03.0,18.7,Loam,Maize, Cotton
S2856,14.3041,141.0561,09:03.0,8.5,Clay,Wheat, Peas
S2857,16.5189,-126.3709,31:03.0,31.2,Clay,Rice, Sugarcane
S2858,13.2661,-178.1721,16:03.0,30.4,Clay,Rice, Sugarcane
S2859,86.4331,-165.5789,03:03.0,7.5,Loam,Wheat, Barley
S2860,-5.2825,96.6983,22:03.0,18,Clay,Corn, Soybeans
S2861,-83.9483,11.2038,07:03.0,9.9,Clay,Wheat, Peas
S2862,-3.7315,107.2863,14:03.0,30.2,Clay,Rice, Sugarcane
S2863,57.8324,-17.1211,28:03.0,29.1,Clay,Rice, Sugarcane
S2864,-46.7079,21.0553,56:03.0,17.1,Clay,Corn, Soybeans
S2865,-87.7639,83.4431,22:03.0,32.7,Sandy,Potatoes, Carrots
S2866,80.9881,-132.2237,38:03.0,20.3,Sandy,Corn, Sunflower
S2867,-36.7577,53.1505,29:03.0,28.5,Loam,Rice, Sugarcane
S2868,-73.6687,-7.2781,50:03.0,31.4,Sandy,Potatoes, Carrots
S2869,-35.1294,73.1896,50:03.0,31.3,Clay,Rice, Sugarcane
S2870,64.426,89.0232,30:03.0,6,Clay,Wheat, Peas
S2871,-85.6056,-16.2573,01:03.0,18.1,Sandy,Corn, Sunflower
S2872,48.9303,134.7117,34:03.0,11.1,Loam,Wheat, Barley
S2873,-17.0351,104.3491,51:03.0,31.8,Sandy,Potatoes, Carrots
S2874,-23.3243,-12.8535,40:03.0,7.3,Loam,Wheat, Barley
S2875,24.0124,129.7378,18:03.0,9,Clay,Wheat, Peas
S2876,-77.2743,141.6364,39:03.0,34.4,Clay,Rice, Sugarcane
S2877,-30.0769,-168.2229,03:03.0,12.8,Sandy,Millet, Sorghum
S2878,-13.3376,-82.8758,11:03.0,19.7,Clay,Corn, Soybeans
S2879,80.2972,15.2766,33:03.0,11.4,Loam,Wheat, Barley
S2880,53.0062,103.5691,23:03.0,10.3,Sandy,Millet, Sorghum
S2881,-75.4274,137.105,51:03.0,10.5,Sandy,Millet, Sorghum
S2882,42.4369,-160.2678,58:03.0,21.7,Clay,Corn, Soybeans
S2883,80.158,62.8751,17:03.0,17.5,Clay,Corn, Soybeans
S2884,69.836,-140.052,15:03.0,15.3,Sandy,Corn, Sunflower
S2885,-24.1936,42.888,33:03.0,9.6,Clay,Wheat, Peas
S2886,-24.1972,-116.9037,11:03.0,10.7,Loam,Wheat, Barley
S2887,10.5823,-155.8779,49:03.0,33.4,Clay,Rice, Sugarcane
S2888,37.6807,-106.3035,40:03.0,27,Clay,Rice, Sugarcane
S2889,86.6253,-94.0922,56:03.0,10.5,Loam,Wheat, Barley
S2890,-69.5596,-7.7424,40:03.0,29,Sandy,Potatoes, Carrots
S2891,79.0466,28.843,28:03.0,16.8,Loam,Maize, Cotton
S2892,82.6387,-104.4742,11:03.0,27.2,Loam,Rice, Sugarcane
S2893,44.103,-98.8426,12:03.0,23.4,Sandy,Corn, Sunflower
S2894,-26.5119,-83.7512,57:03.0,21.7,Clay,Corn, Soybeans
S2895,32.4408,-80.2277,59:03.0,19.4,Sandy,Corn, Sunflower
S2896,-78.5935,-55.7184,25:03.0,24.3,Loam,Maize, Cotton
S2897,-2.4792,9.6057,25:03.0,10,Clay,Wheat, Peas
S2898,-67.9123,75.5371,20:03.0,16.5,Loam,Maize, Cotton
S2899,32.0955,11.828,11:03.0,6.8,Loam,Wheat, Barley
S2900,-37.3924,43.5425,15:03.0,20.9,Clay,Corn, Soybeans
S2901,53.9827,160.3315,53:03.0,12,Loam,Wheat, Barley
S2902,55.5833,158.7153,13:03.0,18,Loam,Maize, Cotton
S2903,-78.187,141.0852,21:03.0,26.6,Sandy,Potatoes, Carrots
S2904,-7.5827,-151.1387,22:03.0,15.1,Sandy,Corn, Sunflower
S2905,71.6303,-76.1858,05:03.0,24.8,Clay,Corn, Soybeans
S2906,82.1928,-140.6286,30:03.0,5,Sandy,Millet, Sorghum
S2907,-40.3303,70.9496,39:03.0,14.3,Clay,Wheat, Peas
S2908,-0.6608,134.9975,53:03.0,23.5,Clay,Corn, Soybeans
S2909,3.7238,45.8194,34:03.0,21.8,Clay,Corn, Soybeans
S2910,-37.2295,169.0469,21:03.0,27.2,Clay,Rice, Sugarcane
S2911,7.4583,-132.4701,08:03.0,18.4,Clay,Corn, Soybeans
S2912,-27.594,-20.2104,48:03.0,9.4,Sandy,Millet, Sorghum
S2913,26.0432,-75.054,21:03.0,13.5,Clay,Wheat, Peas
S2914,-78.6691,133.8457,11:03.0,24.1,Clay,Corn, Soybeans
S2915,-48.1809,161.0815,16:03.0,21.1,Loam,Maize, Cotton
S2916,26.041,-31.791,44:03.0,16.8,Loam,Maize, Cotton
S2917,-28.2974,52.5784,08:03.0,15.4,Loam,Maize, Cotton
S2918,-31.2648,33.6086,56:03.0,29.2,Sandy,Potatoes, Carrots
S2919,35.4354,123.0868,05:03.0,20.8,Sandy,Corn, Sunflower
S2920,-9.8539,-70.5304,10:03.0,9.3,Sandy,Millet, Sorghum
S2921,-66.2482,104.1654,36:03.0,27.6,Loam,Rice, Sugarcane
S2922,-59.0873,-86.3973,53:03.0,23.8,Loam,Maize, Cotton
S2923,-2.8362,169.4607,57:03.0,8.3,Loam,Wheat, Barley
S2924,48.555,-162.9652,13:03.0,15.4,Sandy,Corn, Sunflower
S2925,-26.4382,-15.8664,29:03.0,22.6,Clay,Corn, Soybeans
S2926,-60.0546,152.6874,38:03.0,16.1,Clay,Corn, Soybeans
S2927,38.1262,-77.3112,43:03.0,24.2,Sandy,Corn, Sunflower
S2928,85.1771,122.1594,33:03.0,7.5,Clay,Wheat, Peas
S2929,34.7147,59.8881,46:03.0,29.3,Sandy,Potatoes, Carrots
S2930,-62.3727,-94.3541,25:03.0,7,Loam,Wheat, Barley
S2931,-82.5927,-66.0147,10:03.0,34.4,Sandy,Potatoes, Carrots
S2932,-67.2348,-86.2534,16:03.0,31.4,Sandy,Potatoes, Carrots
S2933,-56.7906,22.4954,37:03.0,29.6,Loam,Rice, Sugarcane
S2934,-83.756,-65.9002,15:03.0,13.5,Clay,Wheat, Peas
S2935,-28.1075,-45.7506,08:03.0,19.3,Loam,Maize, Cotton
S2936,7.176,-121.4649,15:03.0,32.4,Sandy,Potatoes, Carrots
S2937,-35.7192,151.3562,45:03.0,16.4,Sandy,Corn, Sunflower
S2938,-17.1788,-0.2099,56:03.0,20.6,Loam,Maize, Cotton
S2939,-63.8309,-15.1053,50:03.0,21.1,Clay,Corn, Soybeans
S2940,-32.3608,-178.454,32:03.0,20.9,Sandy,Corn, Sunflower
S2941,42.9291,171.2164,03:03.0,18.8,Clay,Corn, Soybeans
S2942,-30.3695,73.9625,25:03.0,22,Clay,Corn, Soybeans
S2943,-4.6961,-75.6622,20:03.0,17.2,Loam,Maize, Cotton
S2944,79.9217,173.0483,26:03.0,15.4,Loam,Maize, Cotton
S2945,13.271,-127.0499,27:03.0,26.4,Loam,Rice, Sugarcane
S2946,11.7417,146.4771,46:03.0,32.6,Clay,Rice, Sugarcane
S2947,-10.421,68.0929,11:03.0,29.5,Clay,Rice, Sugarcane
S2948,41.6953,144.0628,16:03.0,27.8,Clay,Rice, Sugarcane
S2949,-64.9038,18.3456,11:03.0,10.9,Sandy,Millet, Sorghum
S2950,-34.5452,-35.4132,26:03.0,34.3,Sandy,Potatoes, Carrots
S2951,61.3578,-19.4498,02:03.0,14.5,Sandy,Millet, Sorghum
S2952,-73.3534,-160.1879,31:03.0,24.5,Clay,Corn, Soybeans
S2953,25.4363,30.0353,49:03.0,19.5,Sandy,Corn, Sunflower
S2954,-50.0141,156.8394,29:03.0,33.1,Clay,Rice, Sugarcane
S2955,-39.9731,-171.8825,10:03.0,25.9,Sandy,Potatoes, Carrots
S2956,6.9142,-19.6351,35:03.0,10.6,Loam,Wheat, Barley
S2957,30.8804,-148.5443,58:03.0,11.8,Loam,Wheat, Barley
S2958,2.1218,-109.998,54:03.0,30,Loam,Rice, Sugarcane
S2959,-32.8036,37.828,06:03.0,5.2,Loam,Wheat, Barley
S2960,79.8124,147.0409,09:03.0,21.7,Sandy,Corn, Sunflower
S2961,-25.0083,-126.7395,23:03.0,32.9,Clay,Rice, Sugarcane
S2962,63.6847,-46.9332,36:03.0,32.5,Loam,Rice, Sugarcane
S2963,-22.8904,-77.5259,47:03.0,21.6,Sandy,Corn, Sunflower
S2964,-26.7561,171.9085,23:03.0,9.7,Loam,Wheat, Barley
S2965,67.3743,-148.4645,03:03.0,14.3,Clay,Wheat, Peas
S2966,41.0136,-20.0807,25:03.0,11.2,Loam,Wheat, Barley
S2967,88.6675,109.3268,06:03.0,30.2,Loam,Rice, Sugarcane
S2968,-38.0459,110.0422,04:03.0,21.5,Sandy,Corn, Sunflower
S2969,84.6649,-27.4204,24:03.0,34.3,Clay,Rice, Sugarcane
S2970,71.3572,-129.7556,55:03.0,26.8,Loam,Rice, Sugarcane
S2971,15.6924,-149.0119,12:03.0,17.4,Clay,Corn, Soybeans
S2972,-52.5989,-9.1393,24:03.0,24.4,Sandy,Corn, Sunflower
S2973,66.1546,175.1898,59:03.0,23.4,Clay,Corn, Soybeans
S2974,-78.0992,165.6343,44:03.0,10.8,Clay,Wheat, Peas
S2975,46.1005,-148.1586,52:03.0,30.2,Clay,Rice, Sugarcane
S2976,-16.2971,149.1878,10:03.0,19.3,Sandy,Corn, Sunflower
S2977,-15.3875,20.093,01:03.0,18,Loam,Maize, Cotton
S2978,37.8445,91.8877,13:03.0,17.4,Loam,Maize, Cotton
S2979,-65.3531,-113.0377,51:03.0,12.3,Loam,Wheat, Barley
S2980,-21.2815,19.3921,18:03.0,15.4,Loam,Maize, Cotton
S2981,-82.3981,117.4494,36:03.0,8.1,Clay,Wheat, Peas
S2982,60.2253,-70.5908,13:03.0,22.9,Loam,Maize, Cotton
S2983,10.6706,-13.1573,18:03.0,20.6,Sandy,Corn, Sunflower
S2984,-85.1688,-179.1192,14:03.0,31,Loam,Rice, Sugarcane
S2985,-42.7181,164.1696,48:03.0,21.9,Clay,Corn, Soybeans
S2986,60.1638,-9.8852,09:03.0,6.9,Clay,Wheat, Peas
S2987,27.6863,141.3671,09:03.0,30,Sandy,Potatoes, Carrots
S2988,-14.9118,-2.9209,01:03.0,21.2,Loam,Maize, Cotton
S2989,33.8118,-91.8899,09:03.0,5.4,Sandy,Millet, Sorghum
S2990,-68.5162,-80.2019,17:03.0,7.7,Clay,Wheat, Peas
S2991,88.9799,-155.9791,24:03.0,6.4,Loam,Wheat, Barley
S2992,44.2018,29.1837,31:03.0,5.3,Loam,Wheat, Barley
S2993,11.8034,132.6045,54:03.0,31.5,Sandy,Potatoes, Carrots
S2994,23.0393,-8.6253,56:03.0,28.9,Clay,Rice, Sugarcane
S2995,34.9641,-136.9499,38:03.0,12.2,Sandy,Millet, Sorghum
S2996,2.2547,27.0949,59:03.0,8.2,Sandy,Millet, Sorghum
S2997,62.1504,-121.375,53:03.0,22.7,Clay,Corn, Soybeans
S2998,-79.4681,-64.9148,54:03.0,19.9,Clay,Corn, Soybeans
S2999,68.0971,-131.2209,19:03.0,22.1,Loam,Maize, Cotton
S3000,-60.6044,-81.8387,31:03.0,15.9,Clay,Corn, Soybeans
S3001,-14.4875,148.3577,13:03.0,18.3,Clay,Corn, Soybeans
S3002,-25.9228,-75.6518,04:03.0,32.9,Sandy,Potatoes, Carrots
S3003,5.3302,157.0741,06:03.0,12.5,Sandy,Millet, Sorghum
S3004,2.496,95.9193,38:03.0,31.5,Clay,Rice, Sugarcane
S3005,-57.0155,-145.9769,46:03.0,31.7,Clay,Rice, Sugarcane
S3006,45.4731,15.7364,56:03.0,31.3,Sandy,Potatoes, Carrots
S3007,67.0398,117.6559,11:03.0,21.7,Sandy,Corn, Sunflower
S3008,33.2941,-71.614,59:03.0,25.2,Clay,Rice, Sugarcane
S3009,33.3799,67.8048,16:03.0,34.3,Sandy,Potatoes, Carrots
S3010,-72.75,28.8168,52:03.0,9.7,Loam,Wheat, Barley
